entry_pct,exit_pct,dca_days,return_pct,max_dd_pct,num_trades
0.04,0.05,252,6956.012172331809,-58.35161567685594,1255.0
0.05,-0.02,252,2578.833457021461,-55.098952103596574,2204.0
0.05,-0.01,252,1848.1743574574373,-58.62939114214094,2061.0
0.05,0.0,252,1974.065774097422,-60.35843549138272,1867.0
0.05,0.01,252,2958.5010139372425,-61.21358910642345,1720.0
0.05,0.02,252,3920.7026781238683,-64.45505926926643,1578.0
0.05,0.03,252,4797.144161742255,-58.012027103052624,1447.0
0.05,0.04,252,5118.5776112981175,-58.351436499280226,1314.0
0.05,0.05,252,5558.255166004205,-58.351615676855886,1289.0
0.06,-0.02,252,2384.5716644895697,-56.869677041513135,2378.0
0.06,-0.01,252,1696.1036346112237,-55.97615504379969,2259.0
0.06,0.0,252,1772.0077554021727,-60.02801565658131,2026.0
0.06,0.01,252,2109.1755064499785,-62.767669740486824,1836.0
0.06,0.02,252,3130.8260039542915,-65.8812092581466,1649.0
0.06,0.03,252,4209.343294116926,-58.012027103052546,1499.0
0.06,0.04,252,4727.797450067688,-58.35143649928042,1363.0
0.06,0.05,252,5133.966714349364,-58.35161567685597,1338.0
-0.02,-0.02,315,,,
-0.02,-0.01,315,,,
-0.02,0.0,315,,,
-0.02,0.01,315,,,
-0.02,0.02,315,25082.83217180505,-58.02255850475192,1420.0
-0.02,0.03,315,12195.987188963023,-65.02471642430868,1323.0
-0.02,0.04,315,8257.340758695156,-64.6999165972626,1239.0
-0.02,0.05,315,9032.86216925871,-60.95090084737704,1199.0
-0.01,-0.02,315,,,
-0.01,-0.01,315,,,
-0.01,0.0,315,,,
-0.01,0.01,315,45153.94342930237,-62.72415597921551,1614.0
-0.01,0.02,315,18840.62223512521,-56.82675333444111,1465.0
-0.01,0.03,315,10091.140136344215,-60.45706914798264,1379.0
-0.01,0.04,315,8507.222789774936,-64.94389625528547,1306.0
-0.01,0.05,315,8527.607394337696,-64.7507617067903,1266.0
0.0,-0.02,315,,,
0.0,-0.01,315,,,
0.0,0.0,315,71754.9218902736,-58.587981811021905,1820.0
0.0,0.01,315,16597.40092065111,-58.68404446761524,1701.0
0.0,0.02,315,5497.916040633142,-59.52832575807052,1560.0
0.0,0.03,315,3678.372647244621,-64.53054834060092,1481.0
0.0,0.04,315,3907.851637092827,-68.5640362043413,1394.0
0.0,0.05,315,4601.410421341073,-68.40314841709531,1355.0
0.01,-0.02,315,,,
0.01,-0.01,315,76379.24891732588,-52.38799822627009,1987.0
0.01,0.0,315,18962.944928354857,-51.60159275712607,1841.0
0.01,0.01,315,7041.380427969175,-59.63340792164299,1751.0
0.01,0.02,315,5355.809611922144,-55.698976346539716,1612.0
0.01,0.03,315,4211.958739331937,-62.41585935658489,1530.0
0.01,0.04,315,4059.90737705225,-63.77077030753633,1440.0
0.01,0.05,315,4802.382794848054,-63.5849024176676,1404.0
0.02,-0.02,315,38240.11764545768,-56.91883240367201,2197.0
0.02,-0.01,315,21783.992126787387,-52.4632723619485,2032.0
0.02,0.0,315,14328.32319957357,-51.000001888814396,1904.0
0.02,0.01,315,7562.094689197804,-59.63340792164325,1817.0
0.02,0.02,315,6932.301531062343,-55.52538599118184,1692.0
0.02,0.03,315,7489.6500920105755,-56.47351640052661,1601.0
0.02,0.04,315,7679.051118771432,-56.47351640052668,1505.0
0.02,0.05,315,7325.54440782744,-56.14816633460853,1467.0
0.03,-0.02,315,14594.263799592054,-51.2787060396058,1997.0
0.03,-0.01,315,8380.012628914452,-52.38726976025555,1861.0
0.03,0.0,315,6358.330308509343,-53.10032823495491,1744.0
0.03,0.01,315,5156.121826041033,-59.46547698355354,1660.0
0.03,0.02,315,4580.476245019157,-57.60908714787828,1519.0
0.03,0.03,315,5600.026325423464,-59.77704429998882,1423.0
0.03,0.04,315,5424.313253531421,-59.777044299988916,1297.0
0.03,0.05,315,5415.94133780545,-59.49897501182988,1269.0
0.04,-0.02,315,5896.481990083376,-48.826537251351816,2150.0
0.04,-0.01,315,4834.58714782735,-49.62750877966529,2021.0
0.04,0.0,315,5101.910412142762,-51.84059741158234,1886.0
0.04,0.01,315,5861.232435622212,-53.72929386072535,1792.0
0.04,0.02,315,6651.638264376359,-57.60908714787802,1655.0
0.04,0.03,315,6901.95838523148,-54.06109461017265,1533.0
0.04,0.04,315,6898.358171495376,-54.543533247679946,1406.0
0.04,0.05,315,7495.308676233026,-56.77335037493473,1381.0
0.05,-0.02,315,2737.9136814984604,-50.7724736866102,2337.0
0.05,-0.01,315,1968.2280746635006,-57.504014990730454,2193.0
0.05,0.0,315,2106.7931141905606,-59.36968398980189,1999.0
0.05,0.01,315,3166.0684006746606,-57.482787229858005,1850.0
0.05,0.02,315,4178.310502391961,-61.047789235883,1704.0
0.05,0.03,315,5121.191036714878,-54.061094610172724,1573.0
0.05,0.04,315,5494.697679220419,-54.543533247679946,1440.0
0.05,0.05,315,5968.43763637944,-56.77335037493473,1415.0
0.06,-0.02,315,2517.4545358039386,-52.7390457111395,2511.0
0.06,-0.01,315,1799.7754551112885,-51.785448149723436,2391.0
0.06,0.0,315,1893.2321936360925,-56.210345656799134,2158.0
0.06,0.01,315,2241.4106352067092,-59.202830551799835,1966.0
0.06,0.02,315,3317.2189512393734,-62.625322878385916,1775.0
0.06,0.03,315,4472.050218681941,-54.06109461017265,1625.0
0.06,0.04,315,5054.4080069181855,-54.543533247679946,1489.0
0.06,0.05,315,5490.360334946554,-56.77335037493473,1464.0
-0.02,-0.02,378,,,
-0.02,-0.01,378,,,
-0.02,0.0,378,,,
-0.02,0.01,378,,,
-0.02,0.02,378,24756.777090095857,-58.20333537581411,1420.0
-0.02,0.03,378,12036.473831343734,-65.17359629566823,1323.0
-0.02,0.04,378,8146.850326951726,-64.84911916437063,1239.0
-0.02,0.05,378,8912.270463968538,-61.11269215232178,1199.0
-0.01,-0.02,378,,,
-0.01,-0.01,378,,,
-0.01,0.0,378,,,
-0.01,0.01,378,44843.67762043205,-62.745180626758746,1614.0
-0.01,0.02,378,18718.258019379296,-56.840547891794046,1465.0
-0.01,0.03,378,10024.31850102192,-60.64088409976296,1379.0
-0.01,0.04,378,8449.273059204554,-65.10822561900484,1306.0
-0.01,0.05,378,8471.114563012456,-64.90909055558568,1266.0
0.0,-0.02,378,,,
0.0,-0.01,378,,,
0.0,0.0,378,71387.48991928303,-58.635690620736305,1820.0
0.0,0.01,378,16509.872116588536,-58.81707081047389,1701.0
0.0,0.02,378,5468.420712539184,-59.68570279906869,1560.0
0.0,0.03,378,3654.72097559538,-64.73431124843034,1481.0
0.0,0.04,378,3882.939140121447,-68.7443958758135,1394.0
0.0,0.05,378,4573.422117248595,-68.57621330631902,1355.0
0.01,-0.02,378,,,
0.01,-0.01,378,78507.50896165783,-52.57333907205002,2034.0
0.01,0.0,378,19476.08186052675,-51.79526527981903,1886.0
0.01,0.01,378,7224.113245048966,-59.77388440813536,1795.0
