Date,Close,Open,High,Low,Volume
1999-03-11,5.36389592910792,5.36389592910792,5.36389592910792,5.36389592910792,0
1999-03-12,5.416005690040417,5.36389592910792,5.416005690040417,5.36389592910792,0
1999-03-15,5.15171649448335,5.416005690040417,5.416005690040417,5.15171649448335,0
1999-03-16,5.447171758753039,5.15171649448335,5.447171758753039,5.15171649448335,0
1999-03-17,5.539293382091083,5.447171758753039,5.539293382091083,5.447171758753039,0
1999-03-18,5.458876285352024,5.539293382091083,5.539293382091083,5.458876285352024,0
1999-03-19,5.670193336748224,5.458876285352024,5.670193336748224,5.458876285352024,0
1999-03-22,5.37984007852559,5.670193336748224,5.670193336748224,5.37984007852559,0
1999-03-23,5.2481341407032565,5.37984007852559,5.37984007852559,5.2481341407032565,0
1999-03-24,4.878180808296914,5.2481341407032565,5.2481341407032565,4.878180808296914,0
1999-03-25,5.208843291838063,4.878180808296914,5.208843291838063,4.878180808296914,0
1999-03-26,5.589029981506021,5.208843291838063,5.589029981506021,5.208843291838063,0
1999-03-29,5.468402960641088,5.589029981506021,5.589029981506021,5.468402960641088,0
1999-03-30,5.864235979016508,5.468402960641088,5.864235979016508,5.468402960641088,0
1999-03-31,5.7817643100414156,5.864235979016508,5.864235979016508,5.7817643100414156,0
1999-04-01,5.61166384932769,5.7817643100414156,5.7817643100414156,5.61166384932769,0
1999-04-05,5.845191795310353,5.61166384932769,5.845191795310353,5.61166384932769,0
1999-04-06,6.267616335079553,5.845191795310353,6.267616335079553,5.845191795310353,0
1999-04-07,6.2918296254922215,6.267616335079553,6.2918296254922215,6.267616335079553,0
1999-04-08,6.160525951855734,6.2918296254922215,6.2918296254922215,6.160525951855734,0
1999-04-09,6.257996707167149,6.160525951855734,6.257996707167149,6.160525951855734,0
1999-04-12,6.335074789754361,6.257996707167149,6.335074789754361,6.257996707167149,0
1999-04-13,6.24945211319296,6.335074789754361,6.335074789754361,6.24945211319296,0
1999-04-14,6.07988088444214,6.24945211319296,6.24945211319296,6.07988088444214,0
1999-04-15,5.662498375111977,6.07988088444214,6.07988088444214,5.662498375111977,0
1999-04-16,5.8161942757308385,5.662498375111977,5.8161942757308385,5.662498375111977,0
1999-04-19,5.476208083456456,5.8161942757308385,5.8161942757308385,5.476208083456456,0
1999-04-20,4.962078848562484,5.476208083456456,5.476208083456456,4.962078848562484,0
1999-04-21,5.187101467438889,4.962078848562484,5.187101467438889,4.962078848562484,0
1999-04-22,5.698693843880972,5.187101467438889,5.698693843880972,5.187101467438889,0
1999-04-23,6.0064686407704455,5.698693843880972,6.0064686407704455,5.698693843880972,0
1999-04-26,6.164162365543153,6.0064686407704455,6.164162365543153,6.0064686407704455,0
1999-04-27,6.447508527175336,6.164162365543153,6.447508527175336,6.164162365543153,0
1999-04-28,6.249394206181834,6.447508527175336,6.447508527175336,6.249394206181834,0
1999-04-29,5.821308939368417,6.249394206181834,6.249394206181834,5.821308939368417,0
1999-04-30,5.726198320942626,5.821308939368417,5.821308939368417,5.726198320942626,0
1999-05-03,5.799513301434587,5.726198320942626,5.799513301434587,5.726198320942626,0
1999-05-04,5.738333519744708,5.799513301434587,5.799513301434587,5.738333519744708,0
1999-05-05,5.556684169424706,5.738333519744708,5.738333519744708,5.556684169424706,0
1999-05-06,5.893017852554957,5.556684169424706,5.893017852554957,5.556684169424706,0
1999-05-07,5.464349017050464,5.893017852554957,5.893017852554957,5.464349017050464,0
1999-05-10,5.620893437198326,5.464349017050464,5.620893437198326,5.464349017050464,0
1999-05-11,5.733208228202081,5.620893437198326,5.733208228202081,5.620893437198326,0
1999-05-12,5.913604281143618,5.733208228202081,5.913604281143618,5.733208228202081,0
1999-05-13,6.157986035117051,5.913604281143618,6.157986035117051,5.913604281143618,0
1999-05-14,5.928535127639997,6.157986035117051,6.157986035117051,5.928535127639997,0
1999-05-17,5.703460646364208,5.928535127639997,5.928535127639997,5.703460646364208,0
1999-05-18,5.908262667954267,5.703460646364208,5.908262667954267,5.703460646364208,0
1999-05-19,5.855169022298413,5.908262667954267,5.908262667954267,5.855169022298413,0
1999-05-20,6.0169821181202385,5.855169022298413,6.0169821181202385,5.855169022298413,0
1999-05-21,5.68585594924391,6.0169821181202385,6.0169821181202385,5.68585594924391,0
1999-05-24,5.580540593071714,5.68585594924391,5.68585594924391,5.580540593071714,0
1999-05-25,5.296461694178302,5.580540593071714,5.580540593071714,5.296461694178302,0
1999-05-26,4.949170414813012,5.296461694178302,5.296461694178302,4.949170414813012,0
1999-05-27,5.224940205725146,4.949170414813012,5.224940205725146,4.949170414813012,0
1999-05-28,5.214981900638844,5.224940205725146,5.224940205725146,5.214981900638844,0
1999-06-01,5.386494870079888,5.214981900638844,5.386494870079888,5.214981900638844,0
1999-06-02,5.1466792441330345,5.386494870079888,5.386494870079888,5.1466792441330345,0
1999-06-03,5.320157286985609,5.1466792441330345,5.320157286985609,5.1466792441330345,0
1999-06-04,5.168701835242135,5.320157286985609,5.320157286985609,5.168701835242135,0
1999-06-07,5.485014061901916,5.168701835242135,5.485014061901916,5.168701835242135,0
1999-06-08,5.712860752913442,5.485014061901916,5.712860752913442,5.485014061901916,0
1999-06-09,5.426279735212942,5.712860752913442,5.712860752913442,5.426279735212942,0
1999-06-10,5.607380063606793,5.426279735212942,5.607380063606793,5.426279735212942,0
1999-06-11,5.4784554215402235,5.607380063606793,5.607380063606793,5.4784554215402235,0
1999-06-14,5.311974081199124,5.4784554215402235,5.4784554215402235,5.311974081199124,0
1999-06-15,5.111201594920029,5.311974081199124,5.311974081199124,5.111201594920029,0
1999-06-16,5.263281257333399,5.111201594920029,5.263281257333399,5.111201594920029,0
1999-06-17,5.803558450892044,5.263281257333399,5.803558450892044,5.263281257333399,0
1999-06-18,5.9319079303638915,5.803558450892044,5.9319079303638915,5.803558450892044,0
1999-06-21,5.985561848518034,5.9319079303638915,5.985561848518034,5.9319079303638915,0
1999-06-22,6.343483819989371,5.985561848518034,6.343483819989371,5.985561848518034,0
1999-06-23,5.96023716395158,6.343483819989371,6.343483819989371,5.96023716395158,0
1999-06-24,6.147728978342202,5.96023716395158,6.147728978342202,5.96023716395158,0
1999-06-25,5.90309377754419,6.147728978342202,6.147728978342202,5.90309377754419,0
1999-06-28,5.887479490312763,5.90309377754419,5.90309377754419,5.887479490312763,0
1999-06-29,6.166254709536798,5.887479490312763,6.166254709536798,5.887479490312763,0
1999-06-30,6.334431922701198,6.166254709536798,6.334431922701198,6.166254709536798,0
1999-07-01,6.529277433647751,6.334431922701198,6.529277433647751,6.334431922701198,0
1999-07-02,6.617294995187046,6.529277433647751,6.617294995187046,6.529277433647751,0
1999-07-06,6.784306940540928,6.617294995187046,6.784306940540928,6.617294995187046,0
1999-07-07,6.697173154466328,6.784306940540928,6.784306940540928,6.697173154466328,0
1999-07-08,6.718165563607405,6.697173154466328,6.718165563607405,6.697173154466328,0
1999-07-09,6.89718745772248,6.718165563607405,6.89718745772248,6.718165563607405,0
1999-07-12,7.034886919969263,6.89718745772248,7.034886919969263,6.89718745772248,0
1999-07-13,6.96087187795598,7.034886919969263,7.034886919969263,6.96087187795598,0
1999-07-14,6.894562088275391,6.96087187795598,6.96087187795598,6.894562088275391,0
1999-07-15,7.128564558524252,6.894562088275391,7.128564558524252,6.894562088275391,0
1999-07-16,7.259256593028524,7.128564558524252,7.259256593028524,7.128564558524252,0
1999-07-19,7.392991071550584,7.259256593028524,7.392991071550584,7.259256593028524,0
1999-07-20,7.2418503868476245,7.392991071550584,7.392991071550584,7.2418503868476245,0
1999-07-21,6.682501069432063,7.2418503868476245,7.2418503868476245,6.682501069432063,0
1999-07-22,6.74634110210689,6.682501069432063,6.74634110210689,6.682501069432063,0
1999-07-23,6.402756245110229,6.74634110210689,6.74634110210689,6.402756245110229,0
1999-07-26,6.4215066074152265,6.402756245110229,6.4215066074152265,6.402756245110229,0
1999-07-27,6.1057078110948435,6.4215066074152265,6.4215066074152265,6.1057078110948435,0
1999-07-28,6.351103597632066,6.1057078110948435,6.351103597632066,6.1057078110948435,0
1999-07-29,6.599574164544153,6.351103597632066,6.599574164544153,6.351103597632066,0
1999-07-30,6.316947983668537,6.599574164544153,6.599574164544153,6.316947983668537,0
1999-08-02,6.253980652774698,6.316947983668537,6.316947983668537,6.253980652774698,0
1999-08-03,6.218962742401034,6.253980652774698,6.253980652774698,6.218962742401034,0
1999-08-04,6.137562901056905,6.218962742401034,6.218962742401034,6.137562901056905,0
1999-08-05,5.91474268834428,6.137562901056905,6.137562901056905,5.91474268834428,0
1999-08-06,6.10229609302117,5.91474268834428,6.10229609302117,5.91474268834428,0
1999-08-09,5.9705503224082666,6.10229609302117,6.10229609302117,5.9705503224082666,0
1999-08-10,5.8166535461512625,5.9705503224082666,5.9705503224082666,5.8166535461512625,0
1999-08-11,5.71137096812695,5.8166535461512625,5.8166535461512625,5.71137096812695,0
1999-08-12,6.086849264137261,5.71137096812695,6.086849264137261,5.71137096812695,0
1999-08-13,5.943478702137223,6.086849264137261,6.086849264137261,5.943478702137223,0
1999-08-16,6.4607163218886114,5.943478702137223,6.4607163218886114,5.943478702137223,0
1999-08-17,6.563521606968511,6.4607163218886114,6.563521606968511,6.4607163218886114,0
1999-08-18,6.628303275160637,6.563521606968511,6.628303275160637,6.563521606968511,0
1999-08-19,6.478840959140896,6.628303275160637,6.628303275160637,6.478840959140896,0
1999-08-20,6.324076495881984,6.478840959140896,6.478840959140896,6.324076495881984,0
1999-08-23,6.524471386612275,6.324076495881984,6.524471386612275,6.324076495881984,0
1999-08-24,6.938996910231702,6.524471386612275,6.938996910231702,6.524471386612275,0
1999-08-25,7.032718763954415,6.938996910231702,7.032718763954415,6.938996910231702,0
1999-08-26,7.3314428384100765,7.032718763954415,7.3314428384100765,7.032718763954415,0
1999-08-27,7.086857947357335,7.3314428384100765,7.3314428384100765,7.086857947357335,0
1999-08-30,6.945332812008331,7.086857947357335,7.086857947357335,6.945332812008331,0
1999-08-31,6.749042186431583,6.945332812008331,6.945332812008331,6.749042186431583,0
1999-09-01,6.898576832548448,6.749042186431583,6.898576832548448,6.749042186431583,0
1999-09-02,6.997374987582533,6.898576832548448,6.997374987582533,6.898576832548448,0
1999-09-03,6.947727411296856,6.997374987582533,6.997374987582533,6.947727411296856,0
1999-09-07,7.585057969368922,6.947727411296856,7.585057969368922,6.947727411296856,0
1999-09-08,7.516372231164789,7.585057969368922,7.585057969368922,7.516372231164789,0
1999-09-09,7.31244440610254,7.516372231164789,7.516372231164789,7.31244440610254,0
1999-09-10,7.519850322515148,7.31244440610254,7.519850322515148,7.31244440610254,0
1999-09-13,7.692490373494249,7.519850322515148,7.692490373494249,7.519850322515148,0
1999-09-14,7.507192066504005,7.692490373494249,7.692490373494249,7.507192066504005,0
1999-09-15,7.589373192580509,7.507192066504005,7.589373192580509,7.507192066504005,0
1999-09-16,7.295689249413248,7.589373192580509,7.589373192580509,7.295689249413248,0
1999-09-17,7.287703798323268,7.295689249413248,7.295689249413248,7.287703798323268,0
1999-09-20,7.724331130149387,7.287703798323268,7.724331130149387,7.287703798323268,0
1999-09-21,7.759951341828473,7.724331130149387,7.759951341828473,7.724331130149387,0
1999-09-22,7.3867778845558165,7.759951341828473,7.759951341828473,7.3867778845558165,0
1999-09-23,7.542741550299896,7.3867778845558165,7.542741550299896,7.3867778845558165,0
1999-09-24,6.917050114323538,7.542741550299896,7.542741550299896,6.917050114323538,0
1999-09-27,6.9345299286650395,6.917050114323538,6.9345299286650395,6.917050114323538,0
1999-09-28,7.031374224978851,6.9345299286650395,7.031374224978851,6.9345299286650395,0
1999-09-29,7.096206816523277,7.031374224978851,7.096206816523277,7.031374224978851,0
1999-09-30,6.811081591763261,7.096206816523277,7.096206816523277,6.811081591763261,0
1999-10-01,6.953498152094507,6.811081591763261,6.953498152094507,6.811081591763261,0
1999-10-04,6.958379606894241,6.953498152094507,6.958379606894241,6.953498152094507,0
1999-10-05,7.27022703771069,6.958379606894241,7.27022703771069,6.958379606894241,0
1999-10-06,7.3729953430422155,7.27022703771069,7.3729953430422155,7.27022703771069,0
1999-10-07,7.667866039834377,7.3729953430422155,7.667866039834377,7.3729953430422155,0
1999-10-08,7.631277349775014,7.667866039834377,7.667866039834377,7.631277349775014,0
1999-10-11,7.791324405300564,7.631277349775014,7.791324405300564,7.631277349775014,0
1999-10-12,8.010306980105364,7.791324405300564,8.010306980105364,7.791324405300564,0
1999-10-13,7.645758027192981,8.010306980105364,8.010306980105364,7.645758027192981,0
1999-10-14,7.191410098951235,7.645758027192981,7.645758027192981,7.191410098951235,0
1999-10-15,7.28065448548402,7.191410098951235,7.28065448548402,7.191410098951235,0
1999-10-18,6.850466836421328,7.28065448548402,7.28065448548402,6.850466836421328,0
1999-10-19,6.676522149287593,6.850466836421328,6.850466836421328,6.676522149287593,0
1999-10-20,6.748362603436401,6.676522149287593,6.748362603436401,6.676522149287593,0
1999-10-21,7.159404856501164,6.748362603436401,7.159404856501164,6.748362603436401,0
1999-10-22,7.392631901666988,7.159404856501164,7.392631901666988,7.159404856501164,0
1999-10-25,7.3252609053184,7.392631901666988,7.392631901666988,7.3252609053184,0
1999-10-26,7.332077988780149,7.3252609053184,7.332077988780149,7.3252609053184,0
1999-10-27,7.213256510130624,7.332077988780149,7.332077988780149,7.213256510130624,0
1999-10-28,7.190700978329253,7.213256510130624,7.213256510130624,7.190700978329253,0
1999-10-29,7.687822736941926,7.190700978329253,7.687822736941926,7.190700978329253,0
1999-11-01,8.224203676160752,7.687822736941926,8.224203676160752,7.687822736941926,0
1999-11-02,8.137575626543372,8.224203676160752,8.224203676160752,8.137575626543372,0
1999-11-03,8.146666390496044,8.137575626543372,8.146666390496044,8.137575626543372,0
1999-11-04,8.470848115292913,8.146666390496044,8.470848115292913,8.146666390496044,0
1999-11-05,8.660549002805896,8.470848115292913,8.660549002805896,8.470848115292913,0
1999-11-08,8.836305486493648,8.660549002805896,8.836305486493648,8.660549002805896,0
1999-11-09,9.191976455052204,8.836305486493648,9.191976455052204,8.836305486493648,0
1999-11-10,9.067399606484328,9.191976455052204,9.191976455052204,9.067399606484328,0
1999-11-11,9.304552050194456,9.067399606484328,9.304552050194456,9.067399606484328,0
1999-11-12,9.636139011331693,9.304552050194456,9.636139011331693,9.304552050194456,0
1999-11-15,9.888970984607608,9.636139011331693,9.888970984607608,9.636139011331693,0
1999-11-16,9.849677186615729,9.888970984607608,9.888970984607608,9.849677186615729,0
1999-11-17,10.348768846473448,9.849677186615729,10.348768846473448,9.849677186615729,0
1999-11-18,10.067794211221866,10.348768846473448,10.348768846473448,10.067794211221866,0
1999-11-19,10.684377514333514,10.067794211221866,10.684377514333514,10.067794211221866,0
1999-11-22,10.874713815978563,10.684377514333514,10.874713815978563,10.684377514333514,0
1999-11-23,10.542017799628402,10.874713815978563,10.874713815978563,10.542017799628402,0
1999-11-24,10.638323409785885,10.542017799628402,10.638323409785885,10.542017799628402,0
1999-11-26,11.338145228195138,10.638323409785885,11.338145228195138,10.638323409785885,0
1999-11-29,11.410482958440536,11.338145228195138,11.410482958440536,11.338145228195138,0
1999-11-30,11.033209320350561,11.410482958440536,11.410482958440536,11.033209320350561,0
1999-12-01,10.193032702836645,11.033209320350561,11.033209320350561,10.193032702836645,0
1999-12-02,10.634279712092647,10.193032702836645,10.634279712092647,10.193032702836645,0
1999-12-03,11.308345466019663,10.634279712092647,11.308345466019663,10.634279712092647,0
1999-12-06,11.788673625034138,11.308345466019663,11.788673625034138,11.308345466019663,0
1999-12-07,12.001926321137612,11.788673625034138,12.001926321137612,11.788673625034138,0
1999-12-08,12.000997600648475,12.001926321137612,12.001926321137612,12.000997600648475,0
1999-12-09,11.708863001452261,12.000997600648475,12.000997600648475,11.708863001452261,0
1999-12-10,11.81927920780892,11.708863001452261,11.81927920780892,11.708863001452261,0
1999-12-13,12.014117678667835,11.81927920780892,12.014117678667835,11.81927920780892,0
1999-12-14,12.339739817259415,12.014117678667835,12.339739817259415,12.014117678667835,0
1999-12-15,11.89360958239416,12.339739817259415,12.339739817259415,11.89360958239416,0
1999-12-16,12.350677115269516,11.89360958239416,12.350677115269516,11.89360958239416,0
1999-12-17,12.959159123677418,12.350677115269516,12.959159123677418,12.350677115269516,0
1999-12-20,13.182433657194771,12.959159123677418,13.182433657194771,12.959159123677418,0
1999-12-21,13.525584877255417,13.182433657194771,13.525584877255417,13.182433657194771,0
1999-12-22,14.978699721701364,13.525584877255417,14.978699721701364,13.525584877255417,0
1999-12-23,14.88334377098736,14.978699721701364,14.978699721701364,14.88334377098736,0
1999-12-27,15.23693988516397,14.88334377098736,15.23693988516397,14.88334377098736,0
1999-12-28,15.056314580000087,15.23693988516397,15.23693988516397,15.056314580000087,0
1999-12-29,14.866286228565555,15.056314580000087,15.056314580000087,14.866286228565555,0
1999-12-30,15.991063173948511,14.866286228565555,15.991063173948511,14.866286228565555,0
1999-12-31,15.64406029400864,15.991063173948511,15.991063173948511,15.64406029400864,0
2000-01-03,15.600105587047809,15.64406029400864,15.64406029400864,15.600105587047809,0
2000-01-04,16.751294545309435,15.600105587047809,16.751294545309435,15.600105587047809,0
2000-01-05,14.451664699216106,16.751294545309435,16.751294545309435,14.451664699216106,0
2000-01-06,13.71364665830325,14.451664699216106,14.451664699216106,13.71364665830325,0
2000-01-07,11.828949643167473,13.71364665830325,13.71364665830325,11.828949643167473,0
2000-01-10,14.754109156886162,11.828949643167473,14.754109156886162,11.828949643167473,0
2000-01-11,15.572662135432218,14.754109156886162,15.572662135432218,14.754109156886162,0
2000-01-12,14.056262889294752,15.572662135432218,15.572662135432218,14.056262889294752,0
2000-01-13,13.436217149269735,14.056262889294752,14.056262889294752,13.436217149269735,0
2000-01-14,15.054939704022956,13.436217149269735,15.054939704022956,13.436217149269735,0
2000-01-18,15.75497137239463,15.054939704022956,15.75497137239463,15.054939704022956,0
2000-01-19,15.922468139912915,15.75497137239463,15.922468139912915,15.75497137239463,0
2000-01-20,16.64210142762663,15.922468139912915,16.64210142762663,15.922468139912915,0
2000-01-21,16.31576631795092,16.64210142762663,16.64210142762663,16.31576631795092,0
2000-01-24,16.72214394631817,16.31576631795092,16.72214394631817,16.31576631795092,0
2000-01-25,15.11377812038431,16.72214394631817,16.72214394631817,15.11377812038431,0
2000-01-26,15.566224973889845,15.11377812038431,15.566224973889845,15.11377812038431,0
2000-01-27,14.309676494364252,15.566224973889845,15.566224973889845,14.309676494364252,0
2000-01-28,14.729456083220697,14.309676494364252,14.729456083220697,14.309676494364252,0
2000-01-31,13.244190025681354,14.729456083220697,14.729456083220697,13.244190025681354,0
2000-02-01,14.378933595402925,13.244190025681354,14.378933595402925,13.244190025681354,0
2000-02-02,15.149372150077655,14.378933595402925,15.149372150077655,14.378933595402925,0
2000-02-03,15.405224747434122,15.149372150077655,15.405224747434122,15.149372150077655,0
2000-02-04,16.606596032085633,15.405224747434122,16.606596032085633,15.405224747434122,0
2000-02-07,16.83116509658608,16.606596032085633,16.83116509658608,16.606596032085633,0
2000-02-08,17.295447626145602,16.83116509658608,17.295447626145602,16.83116509658608,0
2000-02-09,18.742712115634564,17.295447626145602,18.742712115634564,17.295447626145602,0
2000-02-10,17.41717006899546,18.742712115634564,18.742712115634564,17.41717006899546,0
2000-02-11,18.559370567421155,17.41717006899546,18.559370567421155,17.41717006899546,0
2000-02-14,17.69576610201821,18.559370567421155,18.559370567421155,17.69576610201821,0
2000-02-15,17.650107560587564,17.69576610201821,17.69576610201821,17.650107560587564,0
2000-02-16,17.903098053440363,17.650107560587564,17.903098053440363,17.650107560587564,0
2000-02-17,17.734642955531434,17.903098053440363,17.903098053440363,17.734642955531434,0
2000-02-18,18.486994852343354,17.734642955531434,18.486994852343354,17.734642955531434,0
2000-02-22,17.150534745975968,18.486994852343354,18.486994852343354,17.150534745975968,0
2000-02-23,17.258092513682374,17.150534745975968,17.258092513682374,17.150534745975968,0
2000-02-24,19.17917337178879,17.258092513682374,19.17917337178879,17.258092513682374,0
2000-02-25,20.005563301750175,19.17917337178879,20.005563301750175,19.17917337178879,0
2000-02-28,19.088266815830224,20.005563301750175,20.005563301750175,19.088266815830224,0
2000-02-29,19.06387373822979,19.088266815830224,19.088266815830224,19.06387373822979,0
2000-03-01,20.07057694270416,19.06387373822979,20.07057694270416,19.06387373822979,0
2000-03-02,20.398066290605232,20.07057694270416,20.398066290605232,20.07057694270416,0
2000-03-03,19.45180018011647,20.398066290605232,20.398066290605232,19.45180018011647,0
2000-03-06,21.644518606854067,19.45180018011647,21.644518606854067,19.45180018011647,0
2000-03-07,21.983904229526843,21.644518606854067,21.983904229526843,21.644518606854067,0
2000-03-08,21.319362714277524,21.983904229526843,21.983904229526843,21.319362714277524,0
2000-03-09,21.70446977613279,21.319362714277524,21.70446977613279,21.319362714277524,0
2000-03-10,23.16600194951747,21.70446977613279,23.16600194951747,21.70446977613279,0
2000-03-13,22.96276925693212,23.16600194951747,23.16600194951747,22.96276925693212,0
2000-03-14,21.757698193544243,22.96276925693212,22.96276925693212,21.757698193544243,0
2000-03-15,20.14613718780246,21.757698193544243,21.757698193544243,20.14613718780246,0
2000-03-16,18.455952440000356,20.14613718780246,20.14613718780246,18.455952440000356,0
2000-03-17,20.562513198930052,18.455952440000356,20.562513198930052,18.455952440000356,0
2000-03-20,21.34086356923329,20.562513198930052,21.34086356923329,20.562513198930052,0
2000-03-21,20.135558179330022,21.34086356923329,21.34086356923329,20.135558179330022,0
2000-03-22,21.6532228782247,20.135558179330022,21.6532228782247,20.135558179330022,0
2000-03-23,22.523492112139277,21.6532228782247,22.523492112139277,21.6532228782247,0
2000-03-24,23.312055351523448,22.523492112139277,23.312055351523448,22.523492112139277,0
2000-03-27,23.9382676769967,23.312055351523448,23.9382676769967,23.312055351523448,0
2000-03-28,24.012767517328513,23.9382676769967,24.012767517328513,23.9382676769967,0
2000-03-29,22.787342095069043,24.012767517328513,24.012767517328513,22.787342095069043,0
2000-03-30,20.89904495794065,22.787342095069043,22.787342095069043,20.89904495794065,0
2000-03-31,19.852462448362907,20.89904495794065,20.89904495794065,19.852462448362907,0
2000-04-03,20.683892760334047,19.852462448362907,20.683892760334047,19.852462448362907,0
2000-04-04,18.203064848884836,20.683892760334047,20.683892760334047,18.203064848884836,0
2000-04-05,17.847993268865764,18.203064848884836,18.203064848884836,17.847993268865764,0
2000-04-06,17.211923319384088,17.847993268865764,17.847993268865764,17.211923319384088,0
2000-04-07,18.027124609987368,17.211923319384088,18.027124609987368,17.211923319384088,0
2000-04-10,19.47670230222027,18.027124609987368,19.47670230222027,18.027124609987368,0
2000-04-11,17.1005487316519,19.47670230222027,19.47670230222027,17.1005487316519,0
2000-04-12,16.287944988920536,17.1005487316519,17.1005487316519,16.287944988920536,0
2000-04-13,14.37046359969109,16.287944988920536,16.287944988920536,14.37046359969109,0
2000-04-14,13.119744593359785,14.37046359969109,14.37046359969109,13.119744593359785,0
2000-04-17,10.845147288880732,13.119744593359785,13.119744593359785,10.845147288880732,0
2000-04-18,13.340540757204518,10.845147288880732,13.340540757204518,10.845147288880732,0
2000-04-19,14.04653590610602,13.340540757204518,14.04653590610602,13.340540757204518,0
2000-04-20,13.186622702662538,14.04653590610602,14.04653590610602,13.186622702662538,0
2000-04-24,12.612682971217122,13.186622702662538,13.186622702662538,12.612682971217122,0
